0,594de8aa9916-1440317_H3K27ac_H2_D3.all,2554e780890f-Hudep2_ATAC,386b0c66251a-1686607_H2_ABEmax_RNAseq.all,2d9f1defe4bb-Hudep2_D3_merged_CTCF.all,a0f43898fc2d-Hudep2_BCL11A,c79328695482-1440315_H3K27me3_H2_D3.all,e53295538398-Hudep2_D0_GATA1.all,7b6873b68cb9-HUDEP2_LRF_CHIP,deaf983df0e4-1788283_H2_ABEmax.all,1c89a6d12c06-Hudep2_D3_merged_GATA1.all,673b219e61ad-Hudep2_D3_merged_KLF1.all,fc063a463470-1440311_H3K9me3_H2_D3.all,a3d47fe12b92-Hudep2_D3_merged_LDB1.all,04df099ccd9f-1440307_H3K4me1_H2_D3.all,da6f2ed3d4b1-Hudep2_D3_merged_TAL1.all,6b60ef98ce9a-1440313_H3K9ac_H2_D3.all,671a7a45c611-1440319_H3K36me3_H2_D3.all,82e095a3625f-1440309_H3K4me3_H2_D3.all,#HiChIP_degree
chr19:13088763-13088764,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088765-13088766,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088768-13088769,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088771-13088772,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088772-13088773,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088774-13088775,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088775-13088776,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088777-13088778,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088783-13088784,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088791-13088792,11.0,430.0,0.0,210.25,10.0,1.25,12.75,58.25,0.0,12.75,25.5,3.0,16.25,12.0,10.0,10.0,1.5,6.5,0.0
chr19:13088804-13088805,10.5455,553.182,0.0,258.886,12.5,1.70455,13.6591,64.6136,0.0,15.7045,28.2273,2.54545,16.25,10.4091,13.6364,9.54545,1.72727,5.81818,0.0
chr19:13088808-13088809,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088811-13088812,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088812-13088813,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088816-13088817,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088819-13088820,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088821-13088822,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088823-13088824,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088826-13088827,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088830-13088831,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088836-13088837,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088839-13088840,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088844-13088845,10.5,565.5,0.0,263.75,12.75,1.75,13.75,65.25,0.0,16.0,28.5,2.5,16.25,10.25,14.0,9.5,1.75,5.75,0.0
chr19:13088846-13088847,10.2273,568.182,0.0,267.886,12.9773,1.79545,13.9773,66.2955,0.0,16.3182,28.5909,2.59091,16.0682,9.97727,14.1364,9.27273,1.79545,5.61364,0.0
chr19:13088850-13088851,9.68182,573.545,0.0,276.159,13.4318,1.88636,14.4318,68.3864,0.0,16.9545,28.7727,2.77273,15.7045,9.43182,14.4091,8.81818,1.88636,5.34091,0.0
chr19:13088851-13088852,9.54545,574.886,0.0,278.22700000000003,13.5455,1.90909,14.5455,68.9091,0.0,17.1136,28.8182,2.81818,15.6136,9.29545,14.4773,8.70455,1.90909,5.27273,0.0
chr19:13088854-13088855,9.13636,578.909,0.0,284.432,13.8864,1.97727,14.8864,70.4773,0.0,17.5909,28.9545,2.95455,15.3409,8.88636,14.6818,8.36364,1.97727,5.06818,0.0
chr19:13088856-13088857,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088860-13088861,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088861-13088862,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088862-13088863,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088865-13088866,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088868-13088869,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088869-13088870,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088878-13088879,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088880-13088881,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088883-13088884,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088886-13088887,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088889-13088890,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088891-13088892,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13088893-13088894,9.0,580.25,0.0,286.5,14.0,2.0,15.0,71.0,0.0,17.75,29.0,3.0,15.25,8.75,14.75,8.25,2.0,5.0,0.0
chr19:13094479-13094480,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094480-13094481,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094482-13094483,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094485-13094486,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094486-13094487,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094490-13094491,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094491-13094492,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094494-13094495,13.5,395.75,0.0,243.0,5.0,4.5,15.25,115.0,0.0,18.0,79.25,3.75,21.25,19.5,14.0,7.75,2.5,53.0,0.0
chr19:13094495-13094496,13.7045,397.568,0.0,249.909,4.97727,4.5,15.1364,117.386,0.0,18.0682,79.4545,3.63636,21.5227,19.7045,14.2727,7.72727,2.56818,52.7273,0.0
chr19:13094499-13094500,14.5227,404.841,0.0,277.545,4.88636,4.5,14.6818,126.932,0.0,18.3409,80.2727,3.18182,22.6136,20.5227,15.3636,7.636360000000002,2.84091,51.6364,0.0
chr19:13094508-13094509,15.75,415.75,0.0,319.0,4.75,4.5,14.0,141.25,0.0,18.75,81.5,2.5,24.25,21.75,17.0,7.5,3.25,50.0,0.0
chr19:13094529-13094530,15.75,415.75,0.0,319.0,4.75,4.5,14.0,141.25,0.0,18.75,81.5,2.5,24.25,21.75,17.0,7.5,3.25,50.0,0.0
chr19:13094539-13094540,15.75,415.75,0.0,319.0,4.75,4.5,14.0,141.25,0.0,18.75,81.5,2.5,24.25,21.75,17.0,7.5,3.25,50.0,0.0
chr19:13094541-13094542,15.75,415.75,0.0,319.0,4.75,4.5,14.0,141.25,0.0,18.75,81.5,2.5,24.25,21.75,17.0,7.5,3.25,50.0,0.0
chr19:13094542-13094543,15.75,415.75,0.0,319.0,4.75,4.5,14.0,141.25,0.0,18.75,81.5,2.5,24.25,21.75,17.0,7.5,3.25,50.0,0.0
chr19:13094545-13094546,15.8409,412.023,0.0,321.955,4.63636,4.61364,13.8409,142.409,0.0,18.4318,81.0909,2.47727,24.3182,21.5455,16.9091,7.52273,3.36364,49.1136,0.0
chr19:13094549-13094550,16.2045,397.114,0.0,333.773,4.18182,5.06818,13.2045,147.045,0.0,17.1591,79.4545,2.38636,24.5909,20.7273,16.5455,7.613639999999998,3.81818,45.5682,0.0
chr19:13094556-13094557,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094561-13094562,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094564-13094565,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094578-13094579,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094580-13094581,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094581-13094582,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094594-13094595,16.75,374.75,0.0,351.5,3.5,5.75,12.25,154.0,0.0,15.25,77.0,2.25,25.0,19.5,16.0,7.75,4.5,40.25,0.0
chr19:13094596-13094597,16.4773,356.205,0.0,347.909,3.36364,5.84091,11.8864,153.091,0.0,14.6591,75.4091,2.15909,24.7727,19.3182,15.6818,7.75,4.81818,38.4773,0.0
chr19:13126538-13126539,25.75,283.5,3.0,11.25,4.75,4.75,5.0,53.0,5.0,5.75,29.75,0.5,7.5,11.25,9.25,9.5,2.0,28.25,59.0
chr19:13126541-13126542,25.75,283.5,3.0,11.25,4.75,4.75,5.0,53.0,5.0,5.75,29.75,0.5,7.5,11.25,9.25,9.5,2.0,28.25,59.0
chr19:13126542-13126543,25.75,283.5,3.0,11.25,4.75,4.75,5.0,53.0,5.0,5.75,29.75,0.5,7.5,11.25,9.25,9.5,2.0,28.25,59.0
chr19:13126543-13126544,25.75,283.5,3.0,11.25,4.75,4.75,5.0,53.0,5.0,5.75,29.75,0.5,7.5,11.25,9.25,9.5,2.0,28.25,59.0
chr19:13126544-13126545,25.75,283.5,3.0,11.25,4.75,4.75,5.0,53.0,5.0,5.75,29.75,0.5,7.5,11.25,9.25,9.5,2.0,28.25,59.0
chr19:13126550-13126551,25.3409,338.727,2.59091,12.2045,4.47727,5.02273,5.68182,59.1364,5.95455,6.840910000000001,31.6591,0.5,7.909089999999999,11.25,8.29545,9.36364,2.95455,30.2955,59.0
chr19:13126553-13126554,25.1364,366.341,2.38636,12.6818,4.34091,5.15909,6.02273,62.2045,6.43182,7.386360000000002,32.6136,0.5,8.11364,11.25,7.81818,9.29545,3.43182,31.3182,59.0
chr19:13126555-13126556,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126557-13126558,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126558-13126559,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126561-13126562,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126562-13126563,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126567-13126568,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126572-13126573,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,59.0
chr19:13126577-13126578,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,0.0
chr19:13126578-13126579,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,0.0
chr19:13126580-13126581,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,0.0
chr19:13126582-13126583,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,0.0
chr19:13126584-13126585,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,0.0
chr19:13126585-13126586,25.0,384.75,2.25,13.0,4.25,5.25,6.25,64.25,6.75,7.75,33.25,0.5,8.25,11.25,7.5,9.25,3.75,32.0,0.0
chr19:13126635-13126636,24.0,458.25,2.0,13.0,5.25,4.25,8.25,70.5,7.75,9.0,36.0,0.5,11.75,11.5,5.25,9.75,5.0,35.25,0.0
chr19:13126637-13126638,24.0,458.25,2.0,13.0,5.25,4.25,8.25,70.5,7.75,9.0,36.0,0.5,11.75,11.5,5.25,9.75,5.0,35.25,0.0
chr19:13126641-13126642,24.0,458.25,2.0,13.0,5.25,4.25,8.25,70.5,7.75,9.0,36.0,0.5,11.75,11.5,5.25,9.75,5.0,35.25,0.0
chr19:13126648-13126649,22.4545,461.25,1.90909,12.7273,5.79545,3.79545,8.70455,70.5909,7.75,8.909089999999997,36.7273,0.590909,13.1136,10.5,4.97727,9.93182,4.90909,35.9773,0.0
chr19:13126651-13126652,21.2955,463.5,1.84091,12.5227,6.20455,3.45455,9.04545,70.6591,7.75,8.840910000000003,37.2727,0.659091,14.1364,9.75,4.77273,10.0682,4.84091,36.5227,0.0
chr19:13126655-13126656,19.75,466.5,1.75,12.25,6.75,3.0,9.5,70.75,7.75,8.75,38.0,0.75,15.5,8.75,4.5,10.25,4.75,37.25,0.0
chr19:13140895-13140896,7.75,94.1364,3.68182,84.9091,4.84091,1.27273,6.95455,27.3409,4.65909,8.659089999999999,15.8409,1.75,6.54545,10.1591,6.5,8.0,10.5682,7.340910000000001,0.0
chr19:13140899-13140900,7.75,109.682,3.40909,93.5455,4.20455,1.36364,7.77273,27.7045,4.29545,9.29545,16.2045,1.75,6.72727,9.79545,6.5,8.0,9.84091,6.70455,0.0
chr19:13140902-13140903,7.75,121.341,3.20455,100.023,3.72727,1.43182,8.38636,27.9773,4.02273,9.77273,16.4773,1.75,6.863639999999998,9.52273,6.5,8.0,9.29545,6.22727,0.0
chr19:13140903-13140904,7.75,125.227,3.13636,102.182,3.5681800000000004,1.45455,8.590910000000001,28.0682,3.93182,9.93182,16.5682,1.75,6.909089999999999,9.43182,6.5,8.0,9.11364,6.06818,0.0
chr19:13140904-13140905,7.75,129.114,3.06818,104.341,3.40909,1.47727,8.79545,28.1591,3.84091,10.0909,16.6591,1.75,6.95455,9.34091,6.5,8.0,8.93182,5.90909,0.0
chr19:13140905-13140906,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140906-13140907,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140908-13140909,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140909-13140910,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140915-13140916,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140917-13140918,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140918-13140919,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140920-13140921,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140924-13140925,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140926-13140927,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140929-13140930,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140931-13140932,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140935-13140936,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140937-13140938,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140938-13140939,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140939-13140940,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140941-13140942,7.75,133.0,3.0,106.5,3.25,1.5,9.0,28.25,3.75,10.25,16.75,1.75,7.0,9.25,6.5,8.0,8.75,5.75,0.0
chr19:13140945-13140946,7.863639999999998,134.06799999999998,2.95455,107.909,3.06818,1.5,9.09091,28.3182,3.61364,10.3864,16.6364,1.72727,7.06818,9.22727,6.45455,8.06818,8.68182,5.70455,0.0
chr19:13140951-13140952,8.54545,140.477,2.68182,116.364,1.97727,1.5,9.63636,28.7273,2.79545,11.2045,15.9545,1.59091,7.47727,9.09091,6.18182,8.477269999999999,8.272730000000001,5.43182,0.0
chr19:13140961-13140962,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,0.0
chr19:13140966-13140967,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,0.0
chr19:13140968-13140969,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,0.0
chr19:13140970-13140971,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,0.0
chr19:13140971-13140972,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,0.0
chr19:13140972-13140973,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,0.0
chr19:13140974-13140975,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,27.0
chr19:13140975-13140976,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,27.0
chr19:13140989-13140990,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,27.0
chr19:13140990-13140991,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,27.0
chr19:13140994-13140995,9.0,144.75,2.5,122.0,1.25,1.5,10.0,29.0,2.25,11.75,15.5,1.5,7.75,9.0,6.0,8.75,8.0,5.25,27.0
chr19:13141000-13141001,9.27273,137.523,2.63636,118.864,0.704545,1.77273,10.1364,27.3636,2.11364,10.5227,13.8636,2.04545,7.886360000000002,8.86364,5.45455,9.02273,8.0,5.93182,27.0
chr19:13141001-13141002,9.31818,136.31799999999998,2.65909,118.341,0.613636,1.81818,10.1591,27.0909,2.09091,10.3182,13.5909,2.13636,7.909089999999999,8.840910000000003,5.36364,9.06818,8.0,6.04545,27.0
chr19:13144226-13144227,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144227-13144228,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144228-13144229,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144229-13144230,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144230-13144231,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144231-13144232,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144233-13144234,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144236-13144237,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144239-13144240,12.75,123.25,1.5,47.75,4.0,4.0,10.25,26.25,4.0,10.0,13.5,0.75,8.5,10.75,6.75,10.5,5.75,6.75,0.0
chr19:13144246-13144247,12.9318,131.841,1.5,48.5227,3.90909,3.86364,10.4318,26.5682,3.90909,10.5909,13.6364,0.704545,8.63636,10.9318,6.886360000000002,10.5909,5.70455,6.70455,0.0
chr19:13144247-13144248,13.0227,136.136,1.5,48.9091,3.86364,3.79545,10.5227,26.7273,3.86364,10.8864,13.7045,0.681818,8.70455,11.0227,6.95455,10.6364,5.68182,6.68182,0.0
chr19:13144250-13144251,13.2955,149.023,1.5,50.0682,3.72727,3.59091,10.7955,27.2045,3.72727,11.7727,13.9091,0.613636,8.909089999999997,11.2955,7.159089999999999,10.7727,5.61364,6.613639999999998,0.0
chr19:13144252-13144253,13.4773,157.614,1.5,50.8409,3.63636,3.45455,10.9773,27.5227,3.63636,12.3636,14.0455,0.568182,9.04545,11.4773,7.29545,10.8636,5.56818,6.56818,0.0
chr19:13144253-13144254,13.5682,161.909,1.5,51.2273,3.59091,3.38636,11.0682,27.6818,3.59091,12.6591,14.1136,0.545455,9.11364,11.5682,7.363639999999998,10.9091,5.54545,6.54545,0.0
chr19:13144254-13144255,13.6591,166.205,1.5,51.6136,3.54545,3.3181800000000004,11.1591,27.8409,3.54545,12.9545,14.1818,0.522727,9.18182,11.6591,7.43182,10.9545,5.52273,6.52273,0.0
chr19:13144256-13144257,13.75,170.5,1.5,52.0,3.5,3.25,11.25,28.0,3.5,13.25,14.25,0.5,9.25,11.75,7.5,11.0,5.5,6.5,0.0
chr19:13144258-13144259,13.75,170.5,1.5,52.0,3.5,3.25,11.25,28.0,3.5,13.25,14.25,0.5,9.25,11.75,7.5,11.0,5.5,6.5,0.0
chr19:13144259-13144260,13.75,170.5,1.5,52.0,3.5,3.25,11.25,28.0,3.5,13.25,14.25,0.5,9.25,11.75,7.5,11.0,5.5,6.5,0.0
